#filename n_pre n_downsample n_trim n_rmplane t_load t_downsample t_trim t_annot t_normals t_normals_feature n_plane t_plane
/media/michal/Pauli/masterdata/raw/annotated/rares/20140903/patrol_run_2/room_4/complete_cloud.pcd 4403118 958016 769802 634491 4.34921 1.27335 0.371702 35.8261 7 289.688 4.81986 0.571248
/media/michal/Pauli/masterdata/raw/annotated/rares/20140903/patrol_run_9/room_2/complete_cloud.pcd 4022868 925933 731395 555852 3.98627 1.17255 0.386589 29.9848 10 320.064 7.67564 0.471996
/media/michal/Pauli/masterdata/raw/annotated/rares/20140904/patrol_run_15/room_2/complete_cloud.pcd 4387390 988756 795199 604856 5.49742 1.86864 0.62934 44.8662 11 336.007 4.47381 1.02778
/media/michal/Pauli/masterdata/raw/annotated/rares/20140905/patrol_run_17/room_2/complete_cloud.pcd 4447617 1010755 794203 644458 4.97001 1.29243 0.386899 31.8784 9 328.63 4.17374 0.421348
/media/michal/Pauli/masterdata/raw/annotated/rares/20140905/patrol_run_19/room_1/complete_cloud.pcd 4404764 1002696 801572 623286 5.56495 1.09962 0.740817 29.8656 10 345.79 3.88252 0.502988
/media/michal/Pauli/masterdata/raw/annotated/rares/20140905/patrol_run_21/room_2/complete_cloud.pcd 4412085 1024138 790501 626994 5.5458 1.59526 0.415857 46.0304 9 337.381 4.09548 0.557518
/media/michal/Pauli/masterdata/raw/annotated/rares/20140905/patrol_run_23/room_2/complete_cloud.pcd 4301854 949841 758186 616925 4.97823 1.22623 0.35967 32.9827 6 234.135 4.27735 0.462329
/media/michal/Pauli/masterdata/raw/annotated/rares/20140905/patrol_run_25/room_1/complete_cloud.pcd 4151755 929727 714416 573563 4.97878 1.30386 0.40029 29.6282 6 218.431 4.35321 0.453824
/media/michal/Pauli/masterdata/raw/annotated/rares/20140905/patrol_run_27/room_2/complete_cloud.pcd 4130589 905880 719650 568451 4.52788 1.17398 0.362334 30.0341 6 211.726 5.38076 0.441099
/media/michal/Pauli/masterdata/raw/annotated/rares/20140905/patrol_run_29/room_2/complete_cloud.pcd 3962959 909832 703695 577007 4.30304 1.3694 0.616314 33.0966 6 215.815 6.14942 0.539403
/media/michal/Pauli/masterdata/raw/annotated/rares/20140905/patrol_run_30/room_1/complete_cloud.pcd 4125120 914268 728096 552968 4.03256 1.04201 0.452955 40.8915 8 278.284 7.85306 0.581743
/media/michal/Pauli/masterdata/raw/annotated/rares/20140905/patrol_run_30/room_7/complete_cloud.pcd 4444767 1008899 797523 612063 4.52068 1.30762 0.330615 34.4647 9 331.031 4.11555 0.477001
/media/michal/Pauli/masterdata/raw/annotated/rares/20140908/patrol_run_32/room_2/complete_cloud.pcd 4342591 1005515 793673 620128 5.3088 1.25941 0.605996 39.352 8 312.455 4.37797 0.41072
/media/michal/Pauli/masterdata/raw/annotated/rares/20140908/patrol_run_34/room_2/complete_cloud.pcd 4345083 978534 778240 637419 5.05854 1.49133 0.418217 41.741 7 279.708 3.92296 0.770425
/media/michal/Pauli/masterdata/raw/annotated/rares/20140908/patrol_run_36/room_3/complete_cloud.pcd 4340865 965566 771452 613045 3.93505 1.05879 0.352569 32.6228 8 299.662 4.37146 0.68407
/media/michal/Pauli/masterdata/raw/annotated/rares/20140908/patrol_run_38/room_2/complete_cloud.pcd 4323786 979123 765873 585150 4.71214 1.24093 0.760527 30.1323 9 337.896 4.19938 0.578842
/media/michal/Pauli/masterdata/raw/annotated/rares/20140908/patrol_run_39/room_3/complete_cloud.pcd 4336813 916528 733128 573336 4.91424 0.86067 0.644733 33.7951 9 329.892 4.56211 0.44403
/media/michal/Pauli/masterdata/raw/annotated/rares/20140908/patrol_run_41/room_3/complete_cloud.pcd 4311336 954254 774635 601522 5.42851 1.33574 0.634725 36.4831 9 321.098 5.73557 0.660506
/media/michal/Pauli/masterdata/raw/annotated/rares/20140908/patrol_run_43/room_3/complete_cloud.pcd 4302974 984880 788603 655501 4.15086 1.13588 0.416207 32.9251 6 258.419 5.07347 0.649809
/media/michal/Pauli/masterdata/raw/annotated/rares/20140908/patrol_run_45/room_2/complete_cloud.pcd 4355374 964677 781768 668833 4.45759 1.19147 0.30435 32.9808 6 254.265 6.92624 0.536793
/media/michal/Pauli/masterdata/raw/annotated/rares/20140908/patrol_run_47/room_3/complete_cloud.pcd 4376040 967763 789009 661480 4.45907 1.24959 0.375615 32.3914 6 237.405 4.79221 0.565787
/media/michal/Pauli/masterdata/raw/annotated/rares/20140909/patrol_run_49/room_3/complete_cloud.pcd 4365226 994683 795775 610495 4.25396 1.10028 0.448518 33.0895 10 333.352 4.48859 0.446342
/media/michal/Pauli/masterdata/raw/annotated/rares/20140909/patrol_run_51/room_3/complete_cloud.pcd 4289105 966928 745319 664310 4.26069 0.944926 0.354255 28.1711 4 168.169 5.0259 0.588299
/media/michal/Pauli/masterdata/raw/annotated/rares/20140909/patrol_run_53/room_3/complete_cloud.pcd 4266217 950594 742064 584658 4.16253 1.19598 0.356018 31.1144 9 331.327 5.34654 0.535994
/media/michal/Pauli/masterdata/raw/annotated/rares/20140909/patrol_run_55/room_3/complete_cloud.pcd 4363095 1004530 794191 629863 4.05236 1.28561 0.371754 29.7207 10 334.584 3.94734 0.517043
/media/michal/Pauli/masterdata/raw/annotated/rares/20140909/patrol_run_59/room_3/complete_cloud.pcd 4286468 994391 775498 637062 3.98645 1.18239 0.649573 30.0493 6 258.886 4.73327 0.455709
/media/michal/Pauli/masterdata/raw/annotated/rares/20140909/patrol_run_61/room_3/complete_cloud.pcd 4336816 991509 790940 606072 4.20605 1.26505 0.714551 33.0503 9 1149.67 1.47744 0.396267
/media/michal/Pauli/masterdata/raw/annotated/rares/20140909/patrol_run_63/room_3/complete_cloud.pcd 4385347 1009341 803851 625867 6.91453 0.573276 0.2022 11.2554 9 126.038 1.50927 0.272372
/media/michal/Pauli/masterdata/raw/annotated/rares/20140910/patrol_run_67/room_3/complete_cloud.pcd 4354059 982656 789174 612590 3.40545 0.457019 0.230945 11.0868 10 124.324 1.51506 0.302584
/media/michal/Pauli/masterdata/raw/annotated/rares/20140910/patrol_run_69/room_3/complete_cloud.pcd 4331055 979579 787350 595720 3.43317 0.447361 0.254418 11.0704 10 123.421 1.48536 0.318102
/media/michal/Pauli/masterdata/raw/annotated/rares/20140910/patrol_run_71/room_3/complete_cloud.pcd 4320174 1000590 802532 619192 3.39449 0.45584 0.243365 11.5516 11 126.413 1.49799 0.276084
/media/michal/Pauli/masterdata/raw/annotated/rares/20140910/patrol_run_74/room_3/complete_cloud.pcd 4230636 966919 754404 584905 3.22567 0.588436 0.221244 10.8649 8 103.426 1.43897 0.291974
/media/michal/Pauli/masterdata/raw/annotated/rares/20140910/patrol_run_77/room_4/complete_cloud.pcd 4004122 958326 748934 558634 3.2269 0.542847 0.23473 10.5261 11 117.114 1.37757 0.24026
/media/michal/Pauli/masterdata/raw/annotated/rares/20140910/patrol_run_79/room_2/complete_cloud.pcd 4123753 910096 725487 547713 3.27406 0.570552 0.224268 10.1469 9 108.825 1.3245 0.251662
/media/michal/Pauli/masterdata/raw/annotated/rares/20140910/patrol_run_81/room_2/complete_cloud.pcd 4432224 1029226 818763 649131 3.40728 0.475722 0.227061 11.8421 9 128.279 1.57462 0.236704
/media/michal/Pauli/masterdata/raw/annotated/rares/20140911/patrol_run_82/room_3/complete_cloud.pcd 4411490 1018143 823450 679504 3.41363 0.464455 0.206324 11.7632 7 106.987 1.69385 0.234013
/media/michal/Pauli/masterdata/raw/annotated/rares/20140911/patrol_run_84/room_3/complete_cloud.pcd 4431435 1010718 794261 645683 3.35328 0.46869 0.230036 11.8988 7 102.094 1.66482 0.321192
/media/michal/Pauli/masterdata/raw/annotated/rares/20140911/patrol_run_88/room_3/complete_cloud.pcd 4262780 942839 757654 586301 3.39069 0.542737 0.232807 11.4905 10 118.287 1.43809 0.261517
/media/michal/Pauli/masterdata/raw/annotated/rares/20140911/patrol_run_90/room_3/complete_cloud.pcd 4225983 928244 730638 567939 3.27845 0.445215 0.204273 10.5609 8 104.884 1.40297 0.325298
/media/michal/Pauli/masterdata/raw/annotated/rares/20140911/patrol_run_92/room_3/complete_cloud.pcd 4163218 908452 705794 537450 3.26699 0.440899 0.223342 10.0096 10 107.834 1.30661 0.293259
/media/michal/Pauli/masterdata/raw/annotated/rares/20140912/patrol_run_100/room_3/complete_cloud.pcd 4365323 1007919 799595 643058 3.31085 0.545276 0.233724 11.5145 11 129.635 1.62291 0.247465
/media/michal/Pauli/masterdata/raw/annotated/rares/20140912/patrol_run_102/room_3/complete_cloud.pcd 4349391 1000891 774399 710388 3.31356 0.538757 0.205264 11.2131 4 65.9962 1.85314 0.301167
/media/michal/Pauli/masterdata/raw/annotated/rares/20140912/patrol_run_104/room_3/complete_cloud.pcd 4341724 974195 782890 641141 3.25872 0.464404 0.332454 11.5624 7 100.921 1.58269 0.280175
/media/michal/Pauli/masterdata/raw/annotated/rares/20140912/patrol_run_94/room_3/complete_cloud.pcd 4370985 973739 779809 629354 3.37974 0.464717 0.238013 11.3396 7 98.7254 1.51643 0.334124
/media/michal/Pauli/masterdata/raw/annotated/rares/20140912/patrol_run_96/room_2/complete_cloud.pcd 4409262 991341 791322 658739 3.44197 0.574631 0.213343 11.4074 5 76.8875 1.65062 0.312797
/media/michal/Pauli/masterdata/raw/annotated/rares/20140912/patrol_run_98/room_3/complete_cloud.pcd 4390261 1000772 788195 678682 3.30076 0.525676 0.221491 11.2086 6 91.424 1.90099 0.278617
/media/michal/Pauli/masterdata/raw/annotated/rares/20140921/patrol_run_110/room_2/complete_cloud.pcd 4445985 1055005 835250 634741 3.45545 0.490763 0.308933 15.1723 9 132.08 1.66929 0.185957
/media/michal/Pauli/masterdata/raw/annotated/rares/20140921/patrol_run_112/room_2/complete_cloud.pcd 4446419 1017747 838390 698869 3.46584 0.543036 0.243586 12.5877 6 98.3756 1.87241 0.265704
/media/michal/Pauli/masterdata/raw/annotated/rares/20140921/patrol_run_114/room_1/complete_cloud.pcd 4444169 1036381 818965 631658 3.41816 0.719221 0.246129 12.9598 9 130.227 1.72352 0.219593
/media/michal/Pauli/masterdata/raw/annotated/rares/20140922/patrol_run_116/room_2/complete_cloud.pcd 4452197 1029352 805564 642762 3.27993 0.594271 0.224534 12.5642 8 115.832 1.70151 0.26004
/media/michal/Pauli/masterdata/raw/annotated/rares/20140922/patrol_run_118/room_2/complete_cloud.pcd 4444445 1022899 806060 611702 3.31978 0.596967 0.245263 11.7568 9 125.785 1.58786 0.337003
/media/michal/Pauli/masterdata/raw/annotated/rares/20140922/patrol_run_120/room_1/complete_cloud.pcd 4455102 983004 776279 702650 3.41716 0.569964 0.212361 11.4189 4 66.3128 1.95241 0.398289
/media/michal/Pauli/masterdata/raw/annotated/rares/20140922/patrol_run_124/room_2/complete_cloud.pcd 4494090 1024038 832387 655453 3.35468 0.630614 0.243791 13.2917 9 138.16 1.80618 0.336178
/media/michal/Pauli/masterdata/raw/annotated/rares/20140922/patrol_run_126/room_2/complete_cloud.pcd 4479194 958202 779063 671697 3.80933 0.51913 0.237979 12.4716 5 79.5935 1.91248 0.435088
/media/michal/Pauli/masterdata/raw/annotated/rares/20140922/patrol_run_128/room_2/complete_cloud.pcd 4460262 1015988 821190 667400 3.31375 0.520765 0.224815 13.2603 9 137.938 1.86663 0.372362
/media/michal/Pauli/masterdata/raw/annotated/rares/20140922/patrol_run_130/room_2/complete_cloud.pcd 4435422 1025538 793734 586928 3.35669 0.522534 0.224767 12.7763 10 124.272 1.63061 0.37422
/media/michal/Pauli/masterdata/raw/annotated/rares/20140922/patrol_run_132/room_1/complete_cloud.pcd 4413638 1023010 796649 644420 3.19254 0.520315 0.233814 12.8474 8 119.498 1.81533 0.321709
/media/michal/Pauli/masterdata/raw/annotated/rares/20140922/patrol_run_134/room_2/complete_cloud.pcd 4487794 959480 779341 621952 3.33788 0.52481 0.225658 12.2089 7 102.708 1.69237 0.512174
/media/michal/Pauli/masterdata/raw/annotated/rares/20140922/patrol_run_138/room_2/complete_cloud.pcd 4436705 1055431 831339 612750 3.22231 0.608602 0.279414 13.4798 10 130.046 1.7463 0.267866
/media/michal/Pauli/masterdata/raw/annotated/rares/20140923/patrol_run_139/room_2/complete_cloud.pcd 4420319 985171 787369 621328 3.32259 0.524351 0.219913 13.3353 8 115.555 1.85353 0.299059
/media/michal/Pauli/masterdata/raw/annotated/rares/20140923/patrol_run_141/room_2/complete_cloud.pcd 4387533 1021176 801129 678053 3.38638 0.53433 0.231613 13.1078 5 82.0888 1.92171 0.315371
/media/michal/Pauli/masterdata/raw/annotated/rares/20140923/patrol_run_144/room_2/complete_cloud.pcd 4480987 1011298 823291 622769 3.60694 0.533197 0.239472 13.4227 9 129.805 1.60945 0.351194
/media/michal/Pauli/masterdata/raw/annotated/rares/20140923/patrol_run_146/room_2/complete_cloud.pcd 4204080 944015 730713 521530 3.3891 0.538335 0.212237 11.1342 10 110.304 1.54996 0.2768
/media/michal/Pauli/masterdata/raw/annotated/rares/20140923/patrol_run_148/room_2/complete_cloud.pcd 4456798 1045810 827421 601585 3.62933 0.547928 0.271465 15.2405 10 132.222 1.86591 0.280197
/media/michal/Pauli/masterdata/raw/annotated/rares/20140923/patrol_run_150/room_2/complete_cloud.pcd 4470992 1026228 808101 566444 3.54152 0.569594 0.227643 13.5698 10 125.988 1.64429 0.258468
/media/michal/Pauli/masterdata/raw/annotated/rares/20140924/patrol_run_152/room_2/complete_cloud.pcd 4455040 1000462 792181 600123 3.59256 0.495665 0.220623 13.5644 10 130.337 1.69972 0.29545
/media/michal/Pauli/masterdata/raw/annotated/rares/20140924/patrol_run_156/room_2/complete_cloud.pcd 4460562 1050998 817354 582108 3.47766 0.529855 0.223668 14.8443 11 128.969 1.65979 0.25155
/media/michal/Pauli/masterdata/raw/annotated/rares/20140924/patrol_run_158/room_1/complete_cloud.pcd 4475629 1028964 813103 611062 3.51998 0.645475 0.234477 13.5303 10 133.102 1.68058 0.302578
/media/michal/Pauli/masterdata/raw/annotated/rares/20140924/patrol_run_162/room_2/complete_cloud.pcd 4469018 1013638 801685 559678 3.4241 0.527306 0.240203 13.5732 11 121.531 1.56526 0.312851
/media/michal/Pauli/masterdata/raw/annotated/rares/20140924/patrol_run_164/room_1/complete_cloud.pcd 4455309 1021152 817573 607643 3.58057 0.601485 0.222016 14.2461 10 127.457 1.5213 0.271768
/media/michal/Pauli/masterdata/raw/annotated/rares/20140924/patrol_run_166/room_2/complete_cloud.pcd 4473983 1047336 825111 625329 3.7494 0.606899 0.248301 11.9895 10 129.289 1.57373 0.266486
