#filename n_pre n_downsample n_trim n_rmplane t_load t_downsample t_trim t_normals n_plane t_plane t_normals_feature t_annot
/home/michal/Downloads/pcddata/raw/annotated/rares/20140905/patrol_run_29/room_2/complete_cloud.pcd 3962959 909832 741006 484949 1.30992 1.08436 0.203377 3.82194 5 141.294 1.33396 0
/home/michal/Downloads/pcddata/raw/annotated/rares/20140905/patrol_run_30/room_1/complete_cloud.pcd 4125120 914268 760852 472924 1.32036 1.07335 0.194294 3.76916 6 163.143 1.7469 0
/home/michal/Downloads/pcddata/raw/annotated/rares/20140905/patrol_run_30/room_7/complete_cloud.pcd 4444767 1008899 838936 512346 1.75134 1.12484 0.251696 4.32888 8 206.466 1.71902 0
/home/michal/Downloads/pcddata/raw/annotated/rares/20140908/patrol_run_32/room_2/complete_cloud.pcd 4342591 1005515 843552 574968 2.43206 1.17304 0.226558 4.16563 6 186.312 1.76117 0
/home/michal/Downloads/pcddata/raw/annotated/rares/20140908/patrol_run_34/room_2/complete_cloud.pcd 4345083 978534 816880 570567 2.53961 1.13758 0.230015 3.93772 6 160.537 1.79838 0
/home/michal/Downloads/pcddata/raw/annotated/rares/20140908/patrol_run_36/room_3/complete_cloud.pcd 4340865 965566 809858 530186 3.26148 1.17139 0.232065 3.97453 7 166.926 1.63245 0
/home/michal/Downloads/pcddata/raw/annotated/rares/20140908/patrol_run_38/room_2/complete_cloud.pcd 4323786 979123 807706 568957 2.52585 1.17736 0.223847 3.9494 5 141.548 2.18403 0
/home/michal/Downloads/pcddata/raw/annotated/rares/20140908/patrol_run_39/room_3/complete_cloud.pcd 4336813 916528 768146 560999 1.35093 0.66487 0.196593 3.8576 5 151.787 1.74449 0
/home/michal/Downloads/pcddata/raw/annotated/rares/20140908/patrol_run_41/room_3/complete_cloud.pcd 4311336 954254 809321 572563 1.37461 1.12257 0.196034 4.42431 6 201.416 1.82661 0
/home/michal/Downloads/pcddata/raw/annotated/rares/20140908/patrol_run_43/room_3/complete_cloud.pcd 4302974 984880 827432 510976 1.31812 1.12198 0.116846 4.19253 9 222.501 1.88467 0
/home/michal/Downloads/pcddata/raw/annotated/rares/20140908/patrol_run_45/room_2/complete_cloud.pcd 4355374 964677 820340 659824 1.36613 1.0815 0.114625 4.35208 4 127.723 2.5529 0
/home/michal/Downloads/pcddata/raw/annotated/rares/20140908/patrol_run_47/room_3/complete_cloud.pcd 4376040 967763 831525 555029 1.36219 1.0994 0.203743 4.56106 7 258.345 1.87645 0
/home/michal/Downloads/pcddata/raw/annotated/rares/20140909/patrol_run_49/room_3/complete_cloud.pcd 4365226 994683 846622 541854 1.04581 1.25034 0.241679 4.5959 8 286.051 1.97341 0
/home/michal/Downloads/pcddata/raw/annotated/rares/20140909/patrol_run_51/room_3/complete_cloud.pcd 4289105 966928 793796 535636 1.36611 1.09504 0.197525 4.49545 6 133.083 1.80172 0
/home/michal/Downloads/pcddata/raw/annotated/rares/20140909/patrol_run_53/room_3/complete_cloud.pcd 4266217 950594 792294 510649 1.36257 1.072 0.186575 4.87017 7 217.546 1.44058 0
/home/michal/Downloads/pcddata/raw/annotated/rares/20140909/patrol_run_55/room_3/complete_cloud.pcd 4363095 1004530 845672 550674 1.36429 1.14977 0.210759 4.65487 7 188.488 1.93116 0
/home/michal/Downloads/pcddata/raw/annotated/rares/20140909/patrol_run_59/room_3/complete_cloud.pcd 4286468 994391 775498 462857 0.914199 0.543942 0.100538 3.67426 8 151.938 1.19339 2.94474
/home/michal/Downloads/pcddata/raw/annotated/rares/20140909/patrol_run_61/room_3/complete_cloud.pcd 4336816 991509 790940 562096 1.95113 1.2607 0.418378 4.30743 5 186.023 1.8893 0.992657
/home/michal/Downloads/pcddata/raw/annotated/rares/20140909/patrol_run_63/room_3/complete_cloud.pcd 4385347 1009341 803851 499209 1.74591 0.799104 0.196918 3.92507 7 153.857 2.0202 1.30605
/home/michal/Downloads/pcddata/raw/annotated/rares/20140910/patrol_run_67/room_3/complete_cloud.pcd 4354059 982656 789174 502466 1.85326 0.999279 0.400994 4.69172 7 161.721 1.64575 1.61578
/home/michal/Downloads/pcddata/raw/annotated/rares/20140910/patrol_run_69/room_3/complete_cloud.pcd 4331055 979579 787350 567234 2.53025 1.19416 0.494392 4.07239 5 130.767 1.83225 1.76289
/home/michal/Downloads/pcddata/raw/annotated/rares/20140910/patrol_run_71/room_3/complete_cloud.pcd 4320174 1000590 802532 466994 2.2406 1.48206 0.258205 3.68284 8 223.657 1.60523 1.01542
/home/michal/Downloads/pcddata/raw/annotated/rares/20140910/patrol_run_74/room_3/complete_cloud.pcd 4230636 966919 754404 430604 2.80456 1.33018 0.252078 4.32282 8 218.993 1.32562 1.23971
/home/michal/Downloads/pcddata/raw/annotated/rares/20140910/patrol_run_77/room_4/complete_cloud.pcd 4004122 958326 748934 465347 1.47609 1.44723 0.235921 4.21397 7 122.667 1.35997 0.964605
/home/michal/Downloads/pcddata/raw/annotated/rares/20140910/patrol_run_79/room_2/complete_cloud.pcd 4123753 910096 725487 437366 2.13792 1.59285 0.238746 3.94159 7 105.714 1.38774 1.02031
/home/michal/Downloads/pcddata/raw/annotated/rares/20140910/patrol_run_81/room_2/complete_cloud.pcd 4432224 1029226 818763 518434 1.75392 0.703618 0.10016 3.65453 7 1511.59 1.37091 1.12875
/home/michal/Downloads/pcddata/raw/annotated/rares/20140911/patrol_run_82/room_3/complete_cloud.pcd 4411490 1018143 823450 509779 3.16531 0.451255 0.0930799 3.85699 7 211.411 1.28033 1.19817
/home/michal/Downloads/pcddata/raw/annotated/rares/20140911/patrol_run_84/room_3/complete_cloud.pcd 4431435 1010718 794261 476066 1.01013 0.450991 0.0907994 3.8615 7 135.097 1.50794 1.44496
/home/michal/Downloads/pcddata/raw/annotated/rares/20140911/patrol_run_88/room_3/complete_cloud.pcd 4262780 942839 757654 442558 1.00271 0.43467 0.0845612 3.51652 7 142.959 1.16713 1.08156
/home/michal/Downloads/pcddata/raw/annotated/rares/20140911/patrol_run_90/room_3/complete_cloud.pcd 4225983 928244 730638 415407 1.0596 0.43407 0.0846124 3.29844 9 165.798 1.36824 1.65857
/home/michal/Downloads/pcddata/raw/annotated/rares/20140911/patrol_run_92/room_3/complete_cloud.pcd 4163218 908452 705794 415933 0.861005 0.422496 0.0818392 3.54867 7 148.889 1.49457 2.208
/home/michal/Downloads/pcddata/raw/annotated/rares/20140912/patrol_run_100/room_3/complete_cloud.pcd 4365323 1007919 799595 576413 1.02851 0.446975 0.101195 4.35854 5 190.135 1.93325 1.56834
/home/michal/Downloads/pcddata/raw/annotated/rares/20140912/patrol_run_102/room_3/complete_cloud.pcd 4349391 1000891 774399 481972 0.974664 0.455684 0.111868 3.76639 6 158.363 1.47073 1.05354
/home/michal/Downloads/pcddata/raw/annotated/rares/20140912/patrol_run_104/room_3/complete_cloud.pcd 4341724 974195 782890 528352 1.5896 0.452102 0.159198 3.68067 6 184.626 1.58861 1.16697
/home/michal/Downloads/pcddata/raw/annotated/rares/20140912/patrol_run_94/room_3/complete_cloud.pcd 4370985 973739 779809 499563 1.09796 0.480044 0.0925932 3.77604 7 151.825 1.50611 1.75177
/home/michal/Downloads/pcddata/raw/annotated/rares/20140912/patrol_run_96/room_2/complete_cloud.pcd 4409262 991341 791322 488447 2.10266 0.477467 0.150926 4.10356 7 190.259 1.72866 1.24651
/home/michal/Downloads/pcddata/raw/annotated/rares/20140912/patrol_run_98/room_3/complete_cloud.pcd 4390261 1000772 788195 501947 0.943 0.467754 0.092436 3.99745 7 159.933 1.37818 1.41183
/home/michal/Downloads/pcddata/raw/annotated/rares/20140921/patrol_run_110/room_2/complete_cloud.pcd 4445985 1055005 835250 457596 1.3474 0.715045 0.12863 3.98822 9 194.573 1.50553 1.0231
/home/michal/Downloads/pcddata/raw/annotated/rares/20140921/patrol_run_112/room_2/complete_cloud.pcd 4446419 1017747 838390 468482 1.11082 0.465903 0.10494 4.13088 8 174.067 1.27142 1.62283
/home/michal/Downloads/pcddata/raw/annotated/rares/20140921/patrol_run_114/room_1/complete_cloud.pcd 4444169 1036381 818965 485223 0.812489 0.473389 0.0997917 3.9227 7 191.776 1.74213 1.02554
/home/michal/Downloads/pcddata/raw/annotated/rares/20140922/patrol_run_116/room_2/complete_cloud.pcd 4452197 1029352 805564 485361 1.13333 0.48439 0.0945005 4.24041 6 176.444 1.74209 1.14513
/home/michal/Downloads/pcddata/raw/annotated/rares/20140922/patrol_run_118/room_2/complete_cloud.pcd 4444445 1022899 806060 507680 1.04437 0.722953 0.11165 4.03632 7 151.745 1.66181 2.02078
/home/michal/Downloads/pcddata/raw/annotated/rares/20140922/patrol_run_120/room_1/complete_cloud.pcd 4455102 983004 776279 480487 1.05772 0.475623 0.103055 3.4593 7 186.68 1.27214 3.08123
/home/michal/Downloads/pcddata/raw/annotated/rares/20140922/patrol_run_124/room_2/complete_cloud.pcd 4494090 1024038 832387 571929 1.52586 0.460761 0.137866 4.07388 5 149.277 2.30132 1.41399
/home/michal/Downloads/pcddata/raw/annotated/rares/20140922/patrol_run_126/room_2/complete_cloud.pcd 4479194 958202 779063 522178 1.05101 0.449857 0.0883655 3.9878 7 162.981 1.31671 3.29503
/home/michal/Downloads/pcddata/raw/annotated/rares/20140922/patrol_run_128/room_2/complete_cloud.pcd 4460262 1015988 821190 495607 0.812944 0.45257 0.109208 3.45714 7 243.464 1.47801 1.69828
/home/michal/Downloads/pcddata/raw/annotated/rares/20140922/patrol_run_130/room_2/complete_cloud.pcd 4435422 1025538 793734 474582 0.762483 0.449044 0.0900249 3.27462 8 162.051 1.21798 1.65928
/home/michal/Downloads/pcddata/raw/annotated/rares/20140922/patrol_run_132/room_1/complete_cloud.pcd 4413638 1023010 796649 502605 0.787798 0.453366 0.103819 3.8444 7 255.702 1.56399 1.88853
/home/michal/Downloads/pcddata/raw/annotated/rares/20140922/patrol_run_134/room_2/complete_cloud.pcd 4487794 959480 779341 467594 0.856683 0.467195 0.0890258 3.75008 7 138.909 1.25637 5.28276
/home/michal/Downloads/pcddata/raw/annotated/rares/20140922/patrol_run_138/room_2/complete_cloud.pcd 4436705 1055431 831339 492110 0.833765 0.470497 0.110305 3.85806 7 195.724 1.18878 0.849489
/home/michal/Downloads/pcddata/raw/annotated/rares/20140923/patrol_run_139/room_2/complete_cloud.pcd 4420319 985171 787369 446818 0.903731 1.20997 0.234562 3.25331 8 217.852 1.30673 1.31145
/home/michal/Downloads/pcddata/raw/annotated/rares/20140923/patrol_run_141/room_2/complete_cloud.pcd 4387533 1021176 801129 472148 0.857558 0.453018 0.0912806 3.80827 7 195.914 1.47324 1.21396
/home/michal/Downloads/pcddata/raw/annotated/rares/20140923/patrol_run_144/room_2/complete_cloud.pcd 4480987 1011298 823291 514395 0.814851 0.475283 0.0899791 4.01295 6 222.094 1.48656 1.18789
/home/michal/Downloads/pcddata/raw/annotated/rares/20140923/patrol_run_146/room_2/complete_cloud.pcd 4204080 944015 730713 472286 1.03318 0.430254 0.160199 3.72867 5 94.0578 1.39375 1.58712
/home/michal/Downloads/pcddata/raw/annotated/rares/20140923/patrol_run_148/room_2/complete_cloud.pcd 4456798 1045810 827421 500004 0.859683 0.460493 0.0914943 4.20527 7 194.883 1.24952 0.920971
/home/michal/Downloads/pcddata/raw/annotated/rares/20140923/patrol_run_150/room_2/complete_cloud.pcd 4470992 1026228 808101 452901 0.825022 0.460614 0.135829 4.18642 7 140.699 1.42253 0.99111
/home/michal/Downloads/pcddata/raw/annotated/rares/20140924/patrol_run_152/room_2/complete_cloud.pcd 4455040 1000462 792181 561052 0.95195 1.10904 0.142621 3.61165 6 169.13 1.50307 1.29059
/home/michal/Downloads/pcddata/raw/annotated/rares/20140924/patrol_run_156/room_2/complete_cloud.pcd 4460562 1050998 817354 413635 0.854775 0.472762 0.0929658 3.83783 8 174.393 1.27363 0.901727
/home/michal/Downloads/pcddata/raw/annotated/rares/20140924/patrol_run_158/room_1/complete_cloud.pcd 4475629 1028964 813103 476782 1.20541 1.17241 0.226192 3.86372 7 215.965 1.90738 1.35075
/home/michal/Downloads/pcddata/raw/annotated/rares/20140924/patrol_run_162/room_2/complete_cloud.pcd 4469018 1013638 801685 453507 1.13475 0.657054 0.137625 6.60551 7 140.692 1.93676 2.59347
/home/michal/Downloads/pcddata/raw/annotated/rares/20140924/patrol_run_164/room_1/complete_cloud.pcd 4455309 1021152 817573 446360 6.49084 1.12873 0.184278 3.91805 8 165.275 1.65894 1.49005
/home/michal/Downloads/pcddata/raw/annotated/rares/20140924/patrol_run_166/room_2/complete_cloud.pcd 4473983 1047336 825111 459467 2.30299 1.71158 0.362871 5.69173 7 173.223 1.58018 2.0673
