#filename n_pre n_downsample n_trim n_rmplane t_load t_downsample t_trim t_normals n_plane t_plane t_normals_feature t_annot 
/home/michal/Downloads/pcddata/raw/annotated/rares/20140905/patrol_run_30/room_1/complete_cloud.pcd 4125120 914268 728096 494784 1.29319 0.612831 0.109161 14.4232 5 15.8403 1.98126 0.165655
/home/michal/Downloads/pcddata/raw/annotated/rares/20140905/patrol_run_30/room_7/complete_cloud.pcd 4444767 1008899 797523 396940 1.3023 0.645321 0.236035 15.7822 10 24.4523 1.33022 0.208255
/home/michal/Downloads/pcddata/raw/annotated/rares/20140908/patrol_run_32/room_2/complete_cloud.pcd 4342591 1005515 793673 601786 1.33767 0.699592 0.128621 15.6387 5 18.0745 2.08495 0.171109
/home/michal/Downloads/pcddata/raw/annotated/rares/20140908/patrol_run_34/room_2/complete_cloud.pcd 4345083 978534 778240 623808 1.24338 0.725069 0.122609 15.0802 4 15.0145 2.21065 0.244906
/home/michal/Downloads/pcddata/raw/annotated/rares/20140908/patrol_run_36/room_3/complete_cloud.pcd 4340865 965566 771452 484986 1.38064 0.615836 0.241815 15.2091 7 20.021 1.70655 0.22414
/home/michal/Downloads/pcddata/raw/annotated/rares/20140908/patrol_run_38/room_2/complete_cloud.pcd 4323786 979123 765873 557892 1.28962 0.620555 0.241083 15.0246 5 16.3737 1.98566 0.278545
/home/michal/Downloads/pcddata/raw/annotated/rares/20140908/patrol_run_39/room_3/complete_cloud.pcd 4336813 916528 733128 733128 1.32198 0.717549 0.116677 14.6023 0 6.30912 2.7178 0.209197
/home/michal/Downloads/pcddata/raw/annotated/rares/20140908/patrol_run_41/room_3/complete_cloud.pcd 4311336 954254 774635 721122 1.33286 0.622197 0.120212 15.675 3 12.8125 2.65378 0.223461
/home/michal/Downloads/pcddata/raw/annotated/rares/20140908/patrol_run_43/room_3/complete_cloud.pcd 4302974 984880 788603 640144 1.30629 0.611396 0.228056 15.7558 4 15.6851 2.35442 0.191444
/home/michal/Downloads/pcddata/raw/annotated/rares/20140908/patrol_run_45/room_2/complete_cloud.pcd 4355374 964677 781768 636015 1.31903 0.728325 0.118851 15.6019 3 12.0604 2.55202 0.212522
/home/michal/Downloads/pcddata/raw/annotated/rares/20140908/patrol_run_47/room_3/complete_cloud.pcd 4376040 967763 789009 789009 1.33631 0.76021 0.122712 15.588 0 6.80741 3.03907 0.216906
/home/michal/Downloads/pcddata/raw/annotated/rares/20140909/patrol_run_49/room_3/complete_cloud.pcd 4365226 994683 795775 486991 1.21353 0.791133 0.126107 15.7517 8 24.46 1.81016 0.146339
/home/michal/Downloads/pcddata/raw/annotated/rares/20140909/patrol_run_51/room_3/complete_cloud.pcd 4289105 966928 745319 711745 1.18276 0.711904 0.118659 14.7443 2 9.48004 2.64819 0.200331
/home/michal/Downloads/pcddata/raw/annotated/rares/20140909/patrol_run_53/room_3/complete_cloud.pcd 4266217 950594 742064 742064 1.33674 0.872186 0.117781 14.6063 0 6.35289 2.7142 0.202217
/home/michal/Downloads/pcddata/raw/annotated/rares/20140909/patrol_run_55/room_3/complete_cloud.pcd 4363095 1004530 794191 644991 1.31388 0.734476 0.122652 15.6518 5 18.5674 2.35528 0.235505
/home/michal/Downloads/pcddata/raw/annotated/rares/20140909/patrol_run_59/room_3/complete_cloud.pcd 4286468 994391 775498 640591 1.26802 0.71527 0.13354 14.9488 6 21.1564 2.27961 0.186031
/home/michal/Downloads/pcddata/raw/annotated/rares/20140909/patrol_run_61/room_3/complete_cloud.pcd 4336816 991509 790940 608359 1.32284 0.774756 0.123951 15.7356 4 14.5962 2.24148 0.164131
/home/michal/Downloads/pcddata/raw/annotated/rares/20140909/patrol_run_63/room_3/complete_cloud.pcd 4385347 1009341 803851 606619 1.24955 0.624291 0.26127 15.8726 4 14.5072 2.25637 0.171667
/home/michal/Downloads/pcddata/raw/annotated/rares/20140910/patrol_run_67/room_3/complete_cloud.pcd 4354059 982656 789174 592340 1.32643 0.750696 0.120488 15.4909 5 17.9329 2.12323 0.206888
/home/michal/Downloads/pcddata/raw/annotated/rares/20140910/patrol_run_69/room_3/complete_cloud.pcd 4331055 979579 787350 604826 1.24331 0.738763 0.165461 15.9584 4 14.9085 2.20761 0.18447
/home/michal/Downloads/pcddata/raw/annotated/rares/20140910/patrol_run_71/room_3/complete_cloud.pcd 4320174 1000590 802532 658365 1.43721 0.624442 0.132147 16.5125 4 16.0702 2.36532 0.181033
/home/michal/Downloads/pcddata/raw/annotated/rares/20140910/patrol_run_74/room_3/complete_cloud.pcd 4230636 966919 754404 709232 1.27439 0.593863 0.243716 14.9061 3 12.676 2.74024 0.182497
/home/michal/Downloads/pcddata/raw/annotated/rares/20140910/patrol_run_77/room_4/complete_cloud.pcd 4004122 958326 748934 607262 1.37839 0.585316 0.119193 14.5494 3 11.517 2.2027 0.132025
/home/michal/Downloads/pcddata/raw/annotated/rares/20140910/patrol_run_79/room_2/complete_cloud.pcd 4123753 910096 725487 540080 1.42524 0.600605 0.11368 14.5074 4 13.4986 2.03343 0.170019
/home/michal/Downloads/pcddata/raw/annotated/rares/20140910/patrol_run_81/room_2/complete_cloud.pcd 4432224 1029226 818763 609067 1.29173 0.804571 0.13523 16.7212 5 18.6922 2.19301 0.156977
/home/michal/Downloads/pcddata/raw/annotated/rares/20140911/patrol_run_82/room_3/complete_cloud.pcd 4411490 1018143 823450 452610 1.23348 0.62206 0.259573 16.2875 8 24.4199 1.59081 0.170273
/home/michal/Downloads/pcddata/raw/annotated/rares/20140911/patrol_run_84/room_3/complete_cloud.pcd 4431435 1010718 794261 448658 1.17485 0.709625 0.120622 17.0169 7 21.3815 1.59047 0.198836
/home/michal/Downloads/pcddata/raw/annotated/rares/20140911/patrol_run_88/room_3/complete_cloud.pcd 4262780 942839 757654 619775 1.31391 0.701165 0.118281 15.6303 3 12.0646 2.2554 0.17932
/home/michal/Downloads/pcddata/raw/annotated/rares/20140911/patrol_run_90/room_3/complete_cloud.pcd 4225983 928244 730638 667680 1.38394 0.725766 0.114449 14.677 3 12.3326 2.47484 0.204466
/home/michal/Downloads/pcddata/raw/annotated/rares/20140911/patrol_run_92/room_3/complete_cloud.pcd 4163218 908452 705794 547003 1.32318 0.580627 0.112918 14.2956 4 13.1735 2.04342 0.179165
/home/michal/Downloads/pcddata/raw/annotated/rares/20140912/patrol_run_100/room_3/complete_cloud.pcd 4365323 1007919 799595 630680 1.37309 0.638835 0.209222 16.398 3 12.2155 2.41862 0.164574
/home/michal/Downloads/pcddata/raw/annotated/rares/20140912/patrol_run_102/room_3/complete_cloud.pcd 4349391 1000891 774399 411749 1.33077 0.609993 0.256022 16.1678 6 17.1459 1.3892 0.195485
/home/michal/Downloads/pcddata/raw/annotated/rares/20140912/patrol_run_104/room_3/complete_cloud.pcd 4341724 974195 782890 475897 1.35746 0.739161 0.118928 16.4752 7 21.0042 1.72319 0.261819
/home/michal/Downloads/pcddata/raw/annotated/rares/20140912/patrol_run_94/room_3/complete_cloud.pcd 4370985 973739 779809 779809 1.165 0.765564 0.125683 16.3514 0 6.60055 2.99156 0.195883
/home/michal/Downloads/pcddata/raw/annotated/rares/20140912/patrol_run_96/room_2/complete_cloud.pcd 4409262 991341 791322 549788 1.43786 0.760755 0.120468 16.2561 6 20.5707 2.28851 0.22714
/home/michal/Downloads/pcddata/raw/annotated/rares/20140912/patrol_run_98/room_3/complete_cloud.pcd 4390261 1000772 788195 788195 1.35388 0.753729 0.122246 16.1057 0 6.87544 2.94423 0.191054
/home/michal/Downloads/pcddata/raw/annotated/rares/20140921/patrol_run_110/room_2/complete_cloud.pcd 4445985 1055005 835250 567017 1.4082 0.768367 0.14113 17.0722 5 18.0957 2.12086 0.123594
/home/michal/Downloads/pcddata/raw/annotated/rares/20140921/patrol_run_112/room_2/complete_cloud.pcd 4446419 1017747 838390 543227 1.23584 0.620426 0.252288 16.8064 6 21.5629 1.97637 0.189842
/home/michal/Downloads/pcddata/raw/annotated/rares/20140921/patrol_run_114/room_1/complete_cloud.pcd 4444169 1036381 818965 493204 1.3964 0.766412 0.126409 17.2623 6 19.6259 1.78688 0.238108
/home/michal/Downloads/pcddata/raw/annotated/rares/20140922/patrol_run_116/room_2/complete_cloud.pcd 4452197 1029352 805564 492276 1.25992 0.622732 0.247955 16.4755 8 25.0203 1.74498 0.193429
/home/michal/Downloads/pcddata/raw/annotated/rares/20140922/patrol_run_118/room_2/complete_cloud.pcd 4444445 1022899 806060 545100 1.38598 0.760253 0.126304 16.4105 5 18.1796 2.01995 0.260748
/home/michal/Downloads/pcddata/raw/annotated/rares/20140922/patrol_run_120/room_1/complete_cloud.pcd 4455102 983004 776279 600266 1.3401 0.739496 0.126512 15.6979 3 12.1244 2.26572 0.243699
/home/michal/Downloads/pcddata/raw/annotated/rares/20140922/patrol_run_124/room_2/complete_cloud.pcd 4494090 1024038 832387 648616 1.41528 0.636484 0.24613 16.7957 6 22.217 2.39509 0.243262
/home/michal/Downloads/pcddata/raw/annotated/rares/20140922/patrol_run_126/room_2/complete_cloud.pcd 4479194 958202 779063 753783 1.38715 0.762389 0.125451 16.0563 2 10.0003 3.07597 0.296558
/home/michal/Downloads/pcddata/raw/annotated/rares/20140922/patrol_run_128/room_2/complete_cloud.pcd 4460262 1015988 821190 770704 1.47156 0.658004 0.135943 17.0333 2 10.1574 2.93406 0.314595
/home/michal/Downloads/pcddata/raw/annotated/rares/20140922/patrol_run_130/room_2/complete_cloud.pcd 4435422 1025538 793734 577399 1.32489 0.755943 0.143048 15.9301 5 17.3352 2.11556 0.237217
/home/michal/Downloads/pcddata/raw/annotated/rares/20140922/patrol_run_132/room_1/complete_cloud.pcd 4413638 1023010 796649 443220 1.39798 0.811989 0.131317 16.5914 7 20.5591 1.64866 0.230361
/home/michal/Downloads/pcddata/raw/annotated/rares/20140922/patrol_run_134/room_2/complete_cloud.pcd 4487794 959480 779341 542219 1.16689 0.625733 0.118847 15.3065 7 22.3295 2.07703 0.310224
/home/michal/Downloads/pcddata/raw/annotated/rares/20140922/patrol_run_138/room_2/complete_cloud.pcd 4436705 1055431 831339 510567 1.31244 0.780356 0.138901 16.9029 7 23.0362 1.78837 0.200877
/home/michal/Downloads/pcddata/raw/annotated/rares/20140923/patrol_run_139/room_2/complete_cloud.pcd 4420319 985171 787369 561267 1.31131 0.720548 0.125391 16.1116 5 17.1423 2.1479 0.215559
/home/michal/Downloads/pcddata/raw/annotated/rares/20140923/patrol_run_141/room_2/complete_cloud.pcd 4387533 1021176 801129 416316 1.32864 0.648006 0.273791 16.3197 7 19.6477 1.47126 0.266599
/home/michal/Downloads/pcddata/raw/annotated/rares/20140923/patrol_run_144/room_2/complete_cloud.pcd 4480987 1011298 823291 412123 1.27721 0.768342 0.134463 17.1293 8 23.45 1.47135 0.245899
/home/michal/Downloads/pcddata/raw/annotated/rares/20140923/patrol_run_146/room_2/complete_cloud.pcd 4204080 944015 730713 500699 1.32151 0.693371 0.121655 15.1352 5 15.4066 1.88178 0.2223
/home/michal/Downloads/pcddata/raw/annotated/rares/20140923/patrol_run_148/room_2/complete_cloud.pcd 4456798 1045810 827421 779337 1.36158 0.659322 0.305522 17.5926 2 10.5424 3.03818 0.170739
/home/michal/Downloads/pcddata/raw/annotated/rares/20140923/patrol_run_150/room_2/complete_cloud.pcd 4470992 1026228 808101 365899 1.43022 0.765592 0.125344 17.2853 8 21.6831 1.29056 0.212604
/home/michal/Downloads/pcddata/raw/annotated/rares/20140924/patrol_run_152/room_2/complete_cloud.pcd 4455040 1000462 792181 451434 1.29793 0.626451 0.243813 16.7208 7 21.1537 1.62124 0.218292
/home/michal/Downloads/pcddata/raw/annotated/rares/20140924/patrol_run_156/room_2/complete_cloud.pcd 4460562 1050998 817354 730435 1.28668 0.844299 0.141598 17.1799 3 13.3687 2.71962 0.229546
/home/michal/Downloads/pcddata/raw/annotated/rares/20140924/patrol_run_158/room_1/complete_cloud.pcd 4475629 1028964 813103 660899 1.34715 0.632308 0.269564 17.4096 5 19.3669 2.70455 0.212792
/home/michal/Downloads/pcddata/raw/annotated/rares/20140924/patrol_run_162/room_2/complete_cloud.pcd 4469018 1013638 801685 710252 1.33124 0.763989 0.123083 17.0067 3 12.8539 2.71438 0.272046
/home/michal/Downloads/pcddata/raw/annotated/rares/20140924/patrol_run_164/room_1/complete_cloud.pcd 4455309 1021152 817573 673969 1.20023 0.71517 0.126985 17.2217 4 15.935 2.70803 0.222987
/home/michal/Downloads/pcddata/raw/annotated/rares/20140924/patrol_run_166/room_2/complete_cloud.pcd 4473983 1047336 825111 776858 1.32574 0.681023 0.237184 17.5326 2 10.461 2.99842 0.244897
