#filename n_pre n_downsample n_trim n_rmplane t_load t_downsample t_trim t_annot t_normals t_normals_feature n_plane t_plane
/media/michal/Pauli/masterdata/processed/paramtest/dt0_02/annotated/rares/20140820/patrol_run_2/room_1/nonPlanes.pcd 663982 0 0 0 0.0866723 0 6.95327e-310 0 0 0 6.95327e-310 6.95327e-310
/media/michal/Pauli/masterdata/processed/paramtest/dt0_02/annotated/rares/20140820/patrol_run_4/room_0/nonPlanes.pcd 626089 0 0 0 0.508549 0 6.95327e-310 0 0 0 6.95327e-310 6.95327e-310
/media/michal/Pauli/masterdata/processed/paramtest/dt0_02/annotated/rares/20140828/patrol_run_19/room_3/nonPlanes.pcd 685667 0 0 0 0.236075 0 6.95327e-310 0 0 0 6.95327e-310 6.95327e-310
/media/michal/Pauli/masterdata/processed/paramtest/dt0_02/annotated/rares/20140829/patrol_run_20/room_3/nonPlanes.pcd 707420 0 0 0 0.274599 0 6.95327e-310 0 0 0 6.95327e-310 6.95327e-310
/media/michal/Pauli/masterdata/processed/paramtest/dt0_02/annotated/rares/20140829/patrol_run_26/room_2/nonPlanes.pcd 711463 0 0 0 0.323193 0 6.95327e-310 0 0 0 6.95327e-310 6.95327e-310
/media/michal/Pauli/masterdata/processed/paramtest/dt0_02/annotated/rares/20140901/patrol_run_27/room_2/nonPlanes.pcd 673043 0 0 0 0.237182 0 6.95327e-310 0 0 0 6.95327e-310 6.95327e-310
/media/michal/Pauli/masterdata/processed/paramtest/dt0_02/annotated/rares/20140901/patrol_run_31/room_2/nonPlanes.pcd 618664 0 0 0 0.197516 0 6.95327e-310 0 0 0 6.95327e-310 6.95327e-310
/media/michal/Pauli/masterdata/processed/paramtest/dt0_02/annotated/rares/20140901/patrol_run_32/room_2/nonPlanes.pcd 677209 0 0 0 0.248558 0 6.95327e-310 0 0 0 6.95327e-310 6.95327e-310
/media/michal/Pauli/masterdata/processed/paramtest/dt0_02/annotated/rares/20140901/patrol_run_33/room_1/nonPlanes.pcd 678615 0 0 0 0.236183 0 6.95327e-310 0 0 0 6.95327e-310 6.95327e-310
/media/michal/Pauli/masterdata/processed/paramtest/dt0_02/annotated/rares/20140901/patrol_run_34/room_2/nonPlanes.pcd 697300 0 0 0 0.249973 0 6.95327e-310 0 0 0 6.95327e-310 6.95327e-310
/media/michal/Pauli/masterdata/processed/paramtest/dt0_02/annotated/rares/20140902/patrol_run_35/room_2/nonPlanes.pcd 609734 0 0 0 0.196824 0 6.95327e-310 0 0 0 6.95327e-310 6.95327e-310
/media/michal/Pauli/masterdata/processed/paramtest/dt0_02/annotated/rares/20140902/patrol_run_38/room_0/nonPlanes.pcd 569288 0 0 0 0.180547 0 6.95327e-310 0 0 0 6.95327e-310 6.95327e-310
/media/michal/Pauli/masterdata/processed/paramtest/dt0_02/annotated/rares/20140903/patrol_run_1/room_4/nonPlanes.pcd 654867 0 0 0 0.21094 0 6.95327e-310 0 0 0 6.95327e-310 6.95327e-310
/media/michal/Pauli/masterdata/processed/paramtest/dt0_02/annotated/rares/20140903/patrol_run_10/room_2/nonPlanes.pcd 569799 0 0 0 0.199867 0 6.95327e-310 0 0 0 6.95327e-310 6.95327e-310
/media/michal/Pauli/masterdata/processed/paramtest/dt0_02/annotated/rares/20140903/patrol_run_12/room_2/nonPlanes.pcd 693165 0 0 0 0.251045 0 6.95327e-310 0 0 0 6.95327e-310 6.95327e-310
/media/michal/Pauli/masterdata/processed/paramtest/dt0_02/annotated/rares/20140903/patrol_run_14/room_1/nonPlanes.pcd 757706 0 0 0 0.271658 0 6.95327e-310 0 0 0 6.95327e-310 6.95327e-310
/media/michal/Pauli/masterdata/processed/paramtest/dt0_02/annotated/rares/20140903/patrol_run_2/room_4/nonPlanes.pcd 661310 0 0 0 0.214544 0 6.95327e-310 0 0 0 6.95327e-310 6.95327e-310
/media/michal/Pauli/masterdata/processed/paramtest/dt0_02/annotated/rares/20140903/patrol_run_9/room_2/nonPlanes.pcd 606298 0 0 0 0.223599 0 6.95327e-310 0 0 0 6.95327e-310 6.95327e-310
/media/michal/Pauli/masterdata/processed/paramtest/dt0_02/annotated/rares/20140904/patrol_run_15/room_2/nonPlanes.pcd 662129 0 0 0 0.230395 0 6.95327e-310 0 0 0 6.95327e-310 6.95327e-310
/media/michal/Pauli/masterdata/processed/paramtest/dt0_02/annotated/rares/20140905/patrol_run_17/room_2/nonPlanes.pcd 650173 0 0 0 0.189891 0 6.95327e-310 0 0 0 6.95327e-310 6.95327e-310
