#filename n_pre n_downsample n_trim n_rmplane t_load t_downsample t_trim t_annot t_normals t_normals_feature n_plane t_plane
/home/michal/Downloads/pcddata/raw/annotated/rares/20140922/patrol_run_126/room_2/complete_cloud.pcd 4479194 958202 833048 502128 1.18117 0.628701 0.112252 17.4585 7 124.187 1.98963 3.84249
/home/michal/Downloads/pcddata/raw/annotated/rares/20140922/patrol_run_128/room_2/complete_cloud.pcd 4460262 1015988 875697 464295 1.20909 0.636088 0.132063 18.4889 8 137.063 1.63481 2.30467
/home/michal/Downloads/pcddata/raw/annotated/rares/20140922/patrol_run_130/room_2/complete_cloud.pcd 4435422 1025538 852504 486561 1.28248 0.608602 0.114571 17.8042 6 110.694 1.61359 1.91851
/home/michal/Downloads/pcddata/raw/annotated/rares/20140922/patrol_run_132/room_1/complete_cloud.pcd 4413638 1023010 852496 552125 1.1101 0.615441 0.121371 17.3548 7 130.967 2.05062 2.15402
/home/michal/Downloads/pcddata/raw/annotated/rares/20140922/patrol_run_134/room_2/complete_cloud.pcd 4487794 959480 831803 484723 1.1615 0.614849 0.118202 18 6 110.472 1.6462 7.05007
/home/michal/Downloads/pcddata/raw/annotated/rares/20140922/patrol_run_138/room_2/complete_cloud.pcd 4436705 1055431 887803 426229 1.74893 0.647254 0.13965 20.7594 8 132.474 1.4404 2.01006
/home/michal/Downloads/pcddata/raw/annotated/rares/20140923/patrol_run_139/room_2/complete_cloud.pcd 4420319 985171 836927 449606 1.54769 0.618021 0.112953 17.0603 7 121.959 1.5108 1.79997
/home/michal/Downloads/pcddata/raw/annotated/rares/20140923/patrol_run_141/room_2/complete_cloud.pcd 4387533 1021176 852301 445762 1.14308 0.612479 0.116747 20.6192 7 118.08 1.51284 1.52849
/home/michal/Downloads/pcddata/raw/annotated/rares/20140923/patrol_run_144/room_2/complete_cloud.pcd 4480987 1011298 861762 470263 1.35914 0.62786 0.114828 20.8314 6 110.612 1.86835 2.06306
/home/michal/Downloads/pcddata/raw/annotated/rares/20140923/patrol_run_146/room_2/complete_cloud.pcd 4204080 944015 782969 445081 1.21376 0.594333 0.15702 16.0678 6 99.4376 2.08562 1.553
/home/michal/Downloads/pcddata/raw/annotated/rares/20140923/patrol_run_148/room_2/complete_cloud.pcd 4456798 1045810 884583 481342 1.39033 0.625789 0.118475 19.4619 8 141.513 1.86498 1.06044
/home/michal/Downloads/pcddata/raw/annotated/rares/20140923/patrol_run_150/room_2/complete_cloud.pcd 4470992 1026228 867532 458997 2.83708 0.62855 0.114038 18.3696 6 108.776 1.95103 1.21057
/home/michal/Downloads/pcddata/raw/annotated/rares/20140924/patrol_run_152/room_2/complete_cloud.pcd 4455040 1000462 834920 358902 1.60608 0.62515 0.116892 17.4171 9 128.201 1.63152 1.38831
/home/michal/Downloads/pcddata/raw/annotated/rares/20140924/patrol_run_156/room_2/complete_cloud.pcd 4460562 1050998 868821 410464 1.80513 0.660647 0.127091 24.9563 8 209.612 3.5239 1.79386
/home/michal/Downloads/pcddata/raw/annotated/rares/20140924/patrol_run_158/room_1/complete_cloud.pcd 4475629 1028964 870023 417158 1.9209 0.685698 0.222182 32.4756 8 215.022 3.03647 1.93703
/home/michal/Downloads/pcddata/raw/annotated/rares/20140924/patrol_run_162/room_2/complete_cloud.pcd 4469018 1013638 855723 442068 3.12632 1.22485 0.218249 32.903 6 173.512 2.04879 3.4677
/home/michal/Downloads/pcddata/raw/annotated/rares/20140924/patrol_run_164/room_1/complete_cloud.pcd 4455309 1021152 861936 449011 1.30247 0.685063 0.124269 65.9377 7 150.829 1.37502 2.97559
/home/michal/Downloads/pcddata/raw/annotated/rares/20140924/patrol_run_166/room_2/complete_cloud.pcd 4473983 1047336 883861 459795 2.21663 0.630569 0.125012 16.2479 7 163.507 2.92755 1.51954
